year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Sacred Heart,26.9,10.8,8.066666666666666,11.233333333333333,35.82555555555555,14.533333333333333,5.466666666666667,2.2,13.866666666666667,15.633333333333333,72.66666666666667,75.13333333333334,0.445,0.343,0.725,0.333,0.375,-13.41,-8.79
2022.0,Saint Francis (PA),25.466666666666665,11.766666666666667,5.9,11.866666666666667,36.23777777777778,12.966666666666667,6.566666666666666,2.7666666666666666,12.6,14.733333333333333,68.6,73.5,0.423,0.315,0.648,0.3,0.2777777777777778,-14.57,-7.91
2022.0,Saint Joseph's,24.9,8.866666666666667,8.933333333333334,9.733333333333333,37.275555555555556,13.533333333333333,4.933333333333334,2.466666666666667,13.533333333333333,16.133333333333333,67.6,69.06666666666666,0.421,0.336,0.654,0.367,0.2777777777777778,1.0,2.46
2022.0,Saint Louis,27.37142857142857,14.685714285714285,6.742857142857143,11.857142857142858,38.261224489795914,14.771428571428572,6.428571428571429,3.1142857142857143,12.857142857142858,17.914285714285715,76.17142857142858,67.88571428571429,0.458,0.369,0.763,0.657,0.6666666666666666,9.83,3.45
2022.0,Saint Mary's (CA),26.11764705882353,10.235294117647058,7.235294117647059,8.617647058823529,33.452422145328725,13.470588235294118,6.911764705882353,2.5294117647058822,11.235294117647058,15.558823529411764,69.70588235294117,60.61764705882353,0.464,0.353,0.758,0.765,0.8,14.82,6.58
2022.0,Saint Peter's,23.441176470588236,14.264705882352942,5.823529411764706,10.764705882352942,35.50692041522491,12.294117647058824,7.0588235294117645,5.0,13.411764705882353,19.676470588235293,66.97058823529412,62.5,0.427,0.35,0.701,0.647,0.7,2.96,-0.47
2022.0,Sam Houston State,25.636363636363637,8.878787878787879,8.696969696969697,10.454545454545455,37.07713498622589,14.121212121212121,7.606060606060606,2.4545454545454546,12.606060606060606,18.0,68.84848484848484,63.09090909090909,0.426,0.343,0.605,0.576,0.7222222222222222,0.07,-1.16
2022.0,Samford,26.75,12.40625,8.78125,10.625,35.26171875,12.84375,7.4375,2.9375,13.75,17.625,74.6875,73.84375,0.446,0.336,0.73,0.656,0.5555555555555556,-3.01,-1.76
2022.0,San Diego,24.838709677419356,10.67741935483871,5.483870967741935,9.580645161290322,35.594172736732574,9.935483870967742,5.064516129032258,3.6774193548387095,12.451612903225806,15.903225806451612,65.83870967741936,67.29032258064517,0.428,0.335,0.715,0.484,0.4375,-3.32,1.48
2022.0,San Diego State,23.78125,11.84375,6.0,9.84375,34.7236328125,11.9375,7.46875,4.75,12.78125,17.46875,65.40625,58.125,0.432,0.354,0.692,0.719,0.7647058823529411,13.13,5.85
2022.0,San Francisco,27.764705882352942,12.205882352941176,9.617647058823529,10.617647058823529,37.54065743944637,13.029411764705882,7.676470588235294,4.647058823529412,12.764705882352942,18.08823529411765,77.3529411764706,67.76470588235294,0.457,0.35,0.694,0.706,0.625,14.12,5.24
2022.0,San Jose State,23.677419354838708,8.129032258064516,8.806451612903226,7.612903225806452,30.883454734651405,13.03225806451613,5.225806451612903,3.161290322580645,13.193548387096774,16.322580645161292,64.29032258064517,72.3225806451613,0.427,0.352,0.658,0.258,0.05555555555555555,-7.01,3.79
2022.0,Santa Clara,28.78787878787879,12.484848484848484,7.212121212121212,7.454545454545454,35.289256198347104,15.121212121212121,5.96969696969697,3.757575757575758,11.545454545454545,15.0,77.27272727272727,71.9090909090909,0.484,0.378,0.762,0.636,0.6666666666666666,8.98,3.61
