year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2010,Denver,21.53125,14.0625,7.84375,4.875,23.84765625,14.53125,5.65625,3.03125,11.8125,21.78125,64.96875,62.875,0.49,0.395,0.714,0.594,0.555555556,-2.76,-4.89
2010,DePaul,22.70967742,9.935483871,5.64516129,12,33.03225806,11.80645161,7.612903226,3.129032258,10.90322581,18.38709677,61,66.87096774,0.398,0.314,0.582,0.258,0.055555556,1.61,7.58
2010,Detroit Mercy,24.38235294,16.35294118,4.294117647,11.79411765,35.68252595,13.64705882,7.5,3.911764706,15.58823529,18.55882353,69.41176471,65.70588235,0.459,0.333,0.655,0.588,0.5,1.35,-1.59
2010,Drake,22.36363636,13.24242424,8.606060606,6.696969697,28.25160698,11.6969697,5.515151515,2.03030303,10.06060606,16.6969697,66.57575758,68.45454545,0.436,0.381,0.757,0.424,0.388888889,0.54,3.34
2010,Drexel,22.875,13.34375,4.78125,12.71875,35.60253906,12.40625,5.9375,3.53125,12.09375,20.78125,63.875,64.09375,0.406,0.312,0.657,0.5,0.611111111,-0.03,0.19
2010,Duke,26.225,17.05,7.525,14.225,38.644375,13.875,6.65,4.05,10.725,18.05,76.975,61.025,0.442,0.385,0.759,0.875,0.8125,25.21,9.21
2010,Duquesne,25.59375,13.78125,5.375,13.03125,36.93652344,13.78125,8.09375,4.3125,14.28125,18.8125,70.34375,71.375,0.427,0.261,0.604,0.5,0.4375,0.79,1.95
2010,East Carolina,23.12903226,15.48387097,5.419354839,11.22580645,35.21852237,11.83870968,6.419354839,3.419354839,16.70967742,17.61290323,67.16129032,74.93548387,0.437,0.326,0.701,0.323,0.25,-5.91,4.42
2010,East Tennessee State,24.42857143,15.34285714,5.057142857,12.71428571,36.12244898,10.91428571,8.371428571,3.2,14.82857143,19.22857143,69.25714286,67.48571429,0.432,0.308,0.659,0.571,0.65,-0.83,-1.47
2010,Eastern Illinois,25.16129032,13.64516129,4.161290323,11.25806452,34.60457856,15,6.193548387,3.35483871,13.5483871,16.74193548,68.12903226,65.25806452,0.462,0.375,0.721,0.613,0.611111111,-5,-5
2010,Eastern Kentucky,25.63636364,10.06060606,9.909090909,7.363636364,26.62534435,15.57575758,7.090909091,2.303030303,9.666666667,16.48484848,71.24242424,66.90909091,0.473,0.397,0.722,0.606,0.611111111,-2.07,-5.16
2010,Eastern Michigan,22.28125,15.53125,6.28125,11.5625,34.82617188,12.46875,6.75,2.875,13.59375,17.78125,66.375,65.5,0.417,0.305,0.658,0.531,0.5,-3.46,-3.59
2010,Eastern Washington,24.1,13.76666667,6.866666667,10.1,33.69666667,13.6,6.2,2.466666667,15.06666667,20.86666667,68.83333333,76.26666667,0.416,0.355,0.713,0.3,0.3125,-11.91,-1.91
2010,Elon,23.75,12.25,7.15625,10.28125,32.80371094,12.53125,6,2,13.1875,18.71875,66.90625,72.96875,0.414,0.32,0.648,0.281,0.277777778,-10.4,-3.04
2010,Evansville,22.26666667,15.66666667,4.6,9.533333333,33.04888889,14.1,5.1,1.666666667,14.36666667,21.4,64.8,68.93333333,0.431,0.355,0.721,0.3,0.166666667,-4.61,1.82
2010,Fairfield,25.29411765,14.32352941,6.088235294,13.38235294,36.16522491,13.91176471,7.441176471,5.117647059,13.29411765,18.44117647,71,67.26470588,0.431,0.335,0.697,0.676,0.722222222,0.4,-3.33
2010,Fairleigh Dickinson,21.90625,15.03125,4.5,9.96875,34.93847656,11.28125,5.5,3.96875,15.53125,19.0625,63.34375,71.21875,0.418,0.322,0.647,0.344,0.555555556,-15.56,-6.42
2010,Florida A&M,22.03225806,13.77419355,5.548387097,11.5483871,33.24037461,10.06451613,5.741935484,2.64516129,15.64516129,19.06451613,63.38709677,73.22580645,0.406,0.308,0.64,0.29,0.3125,-18.8,-6.41
2010,Florida Atlantic,25.96666667,14.13333333,7.333333333,12.2,34.96,14.36666667,5.733333333,4.566666667,12.33333333,21.06666667,73.4,73.5,0.427,0.381,0.677,0.467,0.555555556,-4.48,-3.3
2010,Florida International,24.4375,13.625,5.5,12,32.53125,12.34375,7.9375,1.875,13.59375,19.46875,68,77.15625,0.416,0.289,0.699,0.219,0.222222222,-12.81,-2.74
2010,Florida State,24.46875,13.46875,5.8125,12.6875,37.44726563,13.9375,8.34375,6.25,16.5,17.96875,68.21875,60.375,0.452,0.334,0.644,0.688,0.625,14.64,6.79
2010,Florida,26.17647059,13.88235294,5.970588235,13.38235294,36.81228374,14.08823529,7.147058824,2.764705882,12.44117647,14.73529412,72.20588235,66.41176471,0.444,0.313,0.703,0.618,0.5625,11.89,7.16
2010,Fordham,23.03571429,13.17857143,4.785714286,12.85714286,36.89795918,9.75,5.607142857,4.107142857,15.57142857,19.85714286,64.03571429,79.28571429,0.38,0.278,0.678,0.071,0,-13.18,2.08
2010,Fresno State,22.72727273,14.33333333,6.515151515,10.39393939,33.13957759,14.12121212,7.909090909,4.333333333,14,16.81818182,66.3030303,66.87878788,0.425,0.319,0.678,0.455,0.4375,0.14,1.31
2010,Furman,22.53333333,16.83333333,6.5,10.86666667,35.43777778,11.56666667,4.933333333,5.133333333,14.43333333,21.03333333,68.4,68.63333333,0.417,0.352,0.715,0.433,0.388888889,-7.01,-4.83
2010,Gardner-Webb,25.48275862,11.34482759,6.827586207,12.13793103,35.58145065,14.27586207,6.931034483,2.517241379,18.10344828,20.27586207,69.13793103,77.82758621,0.423,0.334,0.643,0.276,0.277777778,-20.32,-5.61
